全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23624702,978-4-902666-40-3,,"図書館のしごと = HOW LIBRARY WORKS IN JAPAN : よりよい利用をサポートするために / 川戸理恵子, 小林卓, 中山愛理 監修 ; 国際交流基金関西国際センター 編著",第2版,,"東京 : 読書工房, 2021.8",233p ; 26cm
23624707,978-4-902666-41-0,,見えなくてもみんなで子育て : 一人じゃない私たちの30年 / かるがもの会 編著 ; 江村圭巳 監修,,,"東京 : 読書工房, 2021.7",190p ; 21cm
23590343,978-4-902666-81-6,,夢かなえたい : 盲ろう者とともに / 松谷直美,,読書工房クラフトbooks,"東京 : 読書工房, 2021.7",214 p ; 22 cm
23591105,978-4-902669-14-5,,不死蝶 : 無限智魂 / ブルース・レイ 作詩,,,"東京 : 星野出版, 2021.10",34 p ; 26 cm
23573807,978-4-902695-36-6,,せたがや中世拾い歩き / 谷山敦子,,,"国分寺 : 之潮, 2021.6",180 p ; 21 cm +
23554905,978-4-902717-14-3,,実務消費税ハンドブック / 金井恵美子 著 ; 杉田宗久 監修,14訂版,,"大阪 : コントロール社, 2021.6",282p ; 21cm
23554903,978-4-902717-33-4,,税務ハンドブック. 令和3年度版 / 杉田宗久 編著,,,"大阪 : コントロール社, 2021.6",286p ; 21cm
23470198,978-4-902717-82-2,,実務家のための相続税ハンドブック. 令和2年10月改訂版 / 杉田宗久 編著.,,,"大阪 : コントロール社, 2020.11.",258p ; 21cm.
23615599,978-4-902717-83-9,,実務家のための相続税ハンドブック / 杉田宗久 編著,令和3年10月改訂版,,"大阪 : コントロール社, 2021.11",266 p ; 21 cm
23537996,978-4-902718-15-7,,麻の糸、こぎん刺しへ / 八木橋廣 写真,,津軽弘前 ; 4,"[弘前] : 八木橋廣, 2021.4",1冊 (ページ付なし) ; 19 × 24 cm
23563582,978-4-902718-16-4,,青森県の怪談 / 北彰介 編,復刻改訂版,,"弘前 : 白神書院, 2021.7",236 p ; 19 cm
23618861,978-4-902718-17-1,,北門書道会役員作品集 / 北門書道会 編集,,,"弘前 : 白神書院, 2021.11",154 p ; 30 cm
23618865,978-4-902718-18-8,,臨書と創造 : ふりむけば九十年 : 創立九十周年記念誌 / 北門書道会,,,"弘前 : 白神書院, 2021.11",85 p ; 30 cm
23537568,978-4-902722-39-0,,不動産バイブル : ビル経営の問題・悩みは全てこの1冊で解決!! 2 ver 2 / ビル経営研究所 編集,,,"東京 : ビル経営研究所, 2019.4",181 p ; 30 cm
23537571,978-4-902722-44-4,,不動産バイブル : ビル経営の問題・悩みは全てこの1冊で解決!! 2 ver 3 / ビル経営研究所 編集,,,"東京 : ビル経営研究所, 2020.4",181 p ; 30 cm
23537572,978-4-902722-49-9,,不動産バイブル : ビル経営の問題・悩みは全てこの1冊で解決!! 2 ver 4 / ビル経営研究所 編集,,,"東京 : ビル経営研究所, 2021.4",181 p ; 30 cm
23473353,978-4-902731-88-0,,生かされた日々 / 鈴木道人 著.,,,"名古屋 : 樹林舎, 2015.7.",527p ; 20cm.
23472819,978-4-902763-31-7,,無双 : 絵本 : 怪力無双弁慶伝説 : 武蔵坊弁慶生誕の地本庄 / 毛利宏嗣 文 ; 菊田美恵子 絵.,,,"松江 : 本庄弁慶伝説研究会, 2020.7.",36p ; 26cm.
23612646,978-4-902769-31-9,,上海の表情 : 感染発生から収束までの55日間新型コロナウイルスとの戦い / 何建明 著 ; 波多野優 訳,,,"東京 : 尚斯国際出版社, 2021.8",327p ; 19cm
23608126,978-4-902772-35-7,,すぐに役立つ海外旅行地理ベーシック400 / JTB総合研究所 編集,第18版,,"東京 : JTB総合研究所, [2020]",105 p ; 26 cm +
23469555,978-4-902783-30-8,,「赤ちゃんにやさしい病院・BFH」データブック : WHO・ユニセフ認定. 2019年版.,,,"東京 : 日本母乳の会, 2020.10.",143p ; 30cm.
23538849,978-4-902786-29-3,,"酪農学園大学野生動物医学センターWAMCに依頼された死因解析等法獣医学に関わる報告集 = Case reports related to forensic veterinary medicine from Wild Animal Medical Center (WAMC), Rakuno Gakuen University, Japan / 浅川満彦, 吉野智生",,,"江別 : 酪農学園大学社会連携センター, 2021.3",169 p ; 30 cm
23476913,978-4-902799-44-6,,新・海外子女教育マニュアル : 海外駐在員家族必携 / 海外子女教育振興財団 編,第8版,,"東京 : 海外子女教育振興財団, 2020.11",270 p ; 23 cm
23612001,978-4-9028-6108-2,,Shimoura : 下浦康瑞 / 下浦康瑞 著,,,"大阪 : 双陽社, 2021.9",1冊 (ページ付なし) ; 31 cm
23622235,978-4-902800-53-1,,猫スイーツ = CAT SWEETS / K&Bパブリッシャーズ編集部 編,,,"東京 : K&Bパブリッシャーズ, 2021.11",111p ; 15×16cm
23468969,978-4-902800-66-1,,ニャンコ流でお気楽人生! : 猫が教えてくれるストレスフリーな生き方 / フランチェスコ・マーシュリアーノ 著 ; K&Bパブリッシャーズ 訳,,,"東京 : K&Bパブリッシャーズ, 2020.11",156p ; 19cm
23472924,978-4-902800-67-8,,いま、台湾で隠居してます : ゆるゆるマイノリティライフ / 大原扁理 著,,,"東京 : K&Bパブリッシャーズ, 2020.12",251p ; 19cm
23528141,978-4-902800-68-5,,ナラの世界へ : 子猫とふたり旅自転車で世界一周 / ディーン・ニコルソン 著 ; 山名弓子 訳,,,"東京 : K&Bパブリッシャーズ, 2021.5",269p 図版16p ; 19cm
23570555,978-4-902800-69-2,,男と時計の物語 / マット・フラネック 著 ; 下田明子 訳,,,"東京 : K&Bパブリッシャーズ, 2021.7",213p ; 27cm
23596776,978-4-902800-70-8,,冬を越えて / キャサリン・メイ 著 ; 石崎比呂美 訳,,,"東京 : K&Bパブリッシャーズ, 2021.9",253p ; 19cm
23606280,978-4-902800-71-5,,美しい日本へ島の旅,,地球新発見の旅,"東京 : K&Bパブリッシャーズ, 2021.10",239p ; 22cm
23605227,978-4-902800-72-2,,美しい日本へ絶景の旅,,地球新発見の旅,"東京 : K&Bパブリッシャーズ, 2021.10",255p ; 22cm
23620265,978-4-902825-33-6,,日本藝術の創跡 = The history of artistic creation in Japan. 26,,,"東京 : クオリアート, 2021.10",285 p ; 31 cm
23534011,978-4-902841-24-4,,JRバスのすべて. 1 / 鈴木文彦 著,,,"多摩 : クラッセ, 2021.5",335p ; 21cm
23534012,978-4-902841-25-1,,JRバスのすべて. 2 / 鈴木文彦 著,,,"多摩 : クラッセ, 2021.5",306p ; 21cm
23624854,978-4-902847-18-5,,キリスト教書総目録. no. 33,2022年版,,"[東京] : キリスト教書総目録刊行会, 2021.12","8, 233 p ; 21 cm"
23578068,978-4-902858-26-6,,改正民事執行法等 (令和2年施行) の解説と書式 / 大阪弁護士協同組合 編 ; 大阪改正民執法等研究会 著,,実務家による改正法シリーズ ; 3,"[大阪] : 大阪弁護士協同組合, 2021.4","12, 263 p ; 21 cm"
23510125,978-4-902869-00-2,,Cross-national survey on civil society organizations and interest groups (Brazil) BR-JIGS codebook = 団体の基礎構造に関する調査 (ブラジル) BR-JIGSコードブック / edited by Edson Kenji Kondo and Yutaka Tsujinaka,,,"Tsukuba : University of Tsukuba, 2007.3","17, 144 p ; 30 cm"
23488300,978-4-902869-01-9,,団体の基礎構造に関する調査 (トルコ) TR-JIGSコードブック = Cross-national survey on civil society organizations and interest groups (Turkey) TR-JIGS code book / 辻中豊 編著,,,"つくば : 筑波大学, 2007.8",1冊 ; 30 cm
23504908,978-4-902869-02-6,,Cross-national survey on civil society organizations and interest groups (Philippines) Ph-JIGS codebook = 団体の基礎構造に関する調査 (フィリピン) Ph-JIGSコードブック / 辻中豊 編著,,,"つくば : 筑波大学, 2007.8","13, 77, 22 p ; 30 cm"
23510128,978-4-902869-03-3,,"Public sphere, legitimacy and security in the medieval and early modern European tradition / Harald Kleinschmidt",,Monograph series = モノグラフシリーズ ; 1,"Tsukuba : University of Tsukuba, 2008.3",95 p ; 21 cm
23488273,978-4-902869-04-0,,女の市民たちの変貌 : 日本映画の市民史 / 今泉容子,,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 2,"つくば : 筑波大学, 2008.3",73 p ; 21 cm
23510129,978-4-902869-05-7,,"The civil society project: a Philippine report / Motoko Shuto, Maria Rosario Piquero-Ballescas, Benjamin San Jose",,Monograph series = モノグラフシリーズ ; 3,"Tsukuba : University of Tsukuba, 2008.3",70 p ; 21 cm
23510131,978-4-902869-06-4,,Civil society and Interest groups in contemporary Japan / edited by Yutaka Tsujinaka ; translated by Takafumi Ohtomo and Leslie Tkach-Kawasaki,,Monograph series = モノグラフシリーズ ; 4,"Tsukuba : University of Tsukuba, 2008.3",117 p ; 21 cm
23503627,978-4-902869-07-1,,団体の基礎構造に関する調査 (中国) : C-JIGSコードブック / 辻中豊 編,,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 5,"つくば : 筑波大学, 2008.3","14, 146 p ; 21 cm"
23503630,978-4-902869-08-8,,団体の基礎構造に関する調査 (ロシア) : R-JIGSコードブック / 辻中豊 編,,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 6,"つくば : 筑波大学, 2008.3",1冊 ; 21 cm
23503623,978-4-902869-09-5,,「新しい若者」の誕生 : 明治の煩悶青年と女学生 / 平石典子,,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 7,"つくば : 筑波大学, 2008.3",111 p ; 21 cm
23510107,978-4-902869-10-1,,貨幣と市民社会の起源 : 日本市民社会の源流を探る / 平山朝治,,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 8,"つくば : 筑波大学, 2008.3",152 p ; 21 cm
23523026,978-4-902869-11-8,,ドイツにおける歴史教科書問題への取り組み : 日本との比較における戦後処理の一側面 / 柴田政子 [著],,モノグラフシリーズ. 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 9,"つくば : 筑波大学, 2008.3",42 p ; 21 cm
23514295,978-4-902869-12-5,,ドイツにおける市民と社会 : 歴史・運動・政策 / 田中洋子,,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 10,"つくば : 筑波大学, 2008.3",172 p ; 21 cm
23510103,978-4-902869-13-2,,"多様な世界の市民社会・メディア・秩序 : 複雑性と相互性 / 佐藤眞理子, 仲田誠, 白鳥蘭, 内山祭, 松岡完",,モノグラフシリーズ = Monograph series : 比較市民社会・国家・文化特別プロジェクト 「多元的共生」の国際社会 ; 11,"つくば : 筑波大学, 2008.3",77 p ; 21 cm
23504913,978-4-902869-18-7,,Cross-national survey on civil society organizations and interest groups (Bangladesh) BD-JIGS code book = 団体の基礎構造に関する調査 (バングラデシュ) BD-JIGSコードブック / 辻中豊 編著,,,"つくば : 筑波大学, 2009.3","28, 121 p ; 26 cm"
23503636,978-4-902869-23-1,,"現代韓国の市民社会・利益団体再論 : 第二次日韓社会団体調査データの比較に基づいて / 朴仁京, 辻中豊",,CAJSモノグラフシリーズ = CAJS monograph ; No. 3,"つくば : 筑波大学国際比較日本研究センター, 2013.3",153 p ; 21 cm
23503633,978-4-902869-24-8,,ジェンダーと日韓市民社会 / 朴仁京,,CAJSモノグラフシリーズ = CAJS monograph ; No. 4,"つくば : 筑波大学国際比較日本研究センター, 2013.3",133 p ; 21 cm
23502116,978-4-902869-25-5,,"Interconnections : exploring relationships through networks and hyperlinks / edited by Leslie M. Tkach-Kawasaki, Yutaka Tsujinaka",,CAJS monograph series ; No. 5,"Tsukuba : Center for International, Comparative, and Advanced Japanese Studies University of Tsukuba, 2013.3",90 p ; 21 cm
23503631,978-4-902869-26-2,,"現代韓国のNPO政治 : 日韓NPO調査データの比較に基づいて / 朴仁京, 辻中豊",,CAJSモノグラフシリーズ = CAJS monograph ; No. 6,"つくば : 筑波大学国際比較日本研究センター, 2014.3",128 p ; 21 cm
23558480,978-4-902875-97-3,,昔話の研究と継承 : 小澤俊夫先生卒寿記念論文集 / 小澤俊夫先生卒寿記念論文集編集委員会 編,,,"川崎 : 小澤昔ばなし研究所, 2021.3",302 p ; 19 cm
23596229,978-4-902881-21-9,,不動産証券化ハンドブック. 2021 / 不動産証券化協会 編集,,,"東京 : 不動産証券化協会, 2021.9",215 p ; 30 cm
23496966,978-4-902884-27-2,,キリスト教高齢者福祉文化の思想史 / 松井直樹 著,,,"東京 : ヒューマン・ヘルスケア・システム, 2020.12",85 p ; 19 × 26 cm
23602926,978-4-902884-28-9,,きみの介護に根拠はあるか : 本物の科学的介護とは : evidence based care / 菊地雅洋,,,"東京 : ヒューマン・ヘルスケア・システム, 2021.10",227 p ; 21 cm
23503602,978-4-902904-24-6,,食品工場改善入門 : 集大成 : 金をかけずにすぐできる! / 小杉直輝,,,"東京 : 水産タイムズ社, 2021.1",267 p ; 19 cm
23487616,978-4-902905-46-5,,"社労士電子問題集. 2020年版 / 前島晶子, 高橋千晶 監修",,Speed突破!シリーズ,"東京 : アドヴァンソリューション, [2020]",CD-ROM 1枚 ; 12 cm +
23487618,978-4-902905-47-2,,宅建電子問題集. 2020年版 / 鈴木高義 監修,,Speed突破!シリーズ,"東京 : アドヴァンソリューション, [2020]",CD-ROM 1枚 ; 12 cm +
23487619,978-4-902905-48-9,,行政書士電子問題集. 2020年版 / 西村久実 監修,,Speed突破!シリーズ,"東京 : アドヴァンソリューション, [2020]",CD-ROM 1枚 ; 12 cm +
23491068,978-4-902913-07-1,,プロティノスと西田 : 西洋的神秘と東洋的日常の根底 / 岡野利津子 著,,学習院大学研究叢書 ; 42,"Tokyo : 東京 : 学習院大学 ; 丸井工文社, 2020.11","7, 285 p ; 22 cm"
23620786,978-4-902913-08-8,,神田龍身初期論文集 / 神田龍身 著,,学習院大学研究叢書 ; 43,"東京 : 東京 : 学習院大学 ; 丸井工文社, 2021.11",315 p ; 22 cm
23566762,978-4-902915-28-0,,小学校社会科における価値判断の授業開発 : 包摂主義を基軸とした価値類型の有効性 / 秋田真 著,,,"松本 : 松本大学出版会, 2021.4",232 p ; 21 cm
23556444,978-4-902950-59-5,,ニュース映像とは何だろうか : テレビ報道撮影の舞台裏 / 長谷川功一,POD版,,"東京 : オンブック, 2007.3",184 p ; 19 cm
23493532,978-4-902959-69-7,,いのち育むブナの森 : 森のぬくもり、もりだくさん! : welcome to the beautiful beech forest! : 第79回企画展 / ミュージアムパーク茨城県自然博物館 編.,,,"坂東 : ミュージアムパーク茨城県自然博物館, 2020.10.",38p ; 30cm.
23535863,978-4-902959-70-3,,化石研究所へようこそ! : 古生物学のすすめ : 第80回企画展 / ミュージアムパーク茨城県自然博物館 編集,,,"坂東 : ミュージアムパーク茨城県自然博物館, 2021.2",38 p ; 30 cm
23566839,978-4-902959-71-0,,毒をもつ生きものたち : 生き残りをかけた大作戦! : 第81回企画展 / ミュージアムパーク茨城県自然博物館 編集,,,"坂東 : ミュージアムパーク茨城県自然博物館, 2021.7",38 p ; 30 cm
23609944,978-4-902959-72-7,,こけティッシュ苔ニューワールド! : 地球を包むミクロの森 : 第82回企画展 / ミュージアムパーク茨城県自然博物館 編集,,,"坂東 : ミュージアムパーク茨城県自然博物館, 2021.10",38 p ; 30 cm
23479041,978-4-902968-64-4,,男の便秘、女の便秘 / 前田孝文 著.,,,"東京 : 医薬経済社, 2020.11.",247p ; 19cm.
23469976,978-4-902968-65-1,,地域医療は再生するか : コロナ禍における提供体制改革 / 三原岳 著,,,"東京 : 医薬経済社, 2020.11",239p ; 19cm
23492596,978-4-902968-67-5,,"感染症の脅威新型コロナとの死闘. Part 2 / 吉成河法吏, 安江博 共著",,,"東京 : 医薬経済社, 2021.2",271 p ; 21 cm
23606344,978-4-902968-68-2,,突破せよ! : 新時代を生き抜くMRの掟 / 柏惠子 著,,,"東京 : 医薬経済社, 2021.7",135p ; 19cm
23609530,978-4-902968-69-9,,感染症の脅威新型コロナとの死闘. PART3 / 吉成河法吏 共著,,,"東京 : 医薬経済社, 2021.8",251p ; 21cm
23608808,978-4-902968-70-5,,評伝カタリン・カリコ : その激動の人生と軌跡 / 吉成河法吏 著,,,"東京 : 医薬経済社, 2021.10",103 p ; 22 cm
23581673,978-4-903002-65-1,,信州の風 : 写真・エッセイ / 塩原治男 撮影・文章,,,"長野 : しなのき書房, 2021.6",109 p ; 22 × 29 cm
23505256,978-4-903024-30-1,,末期がんバイブル : ステージ4からのサバイバル・ガイド / 白川太郎 著,,,"東京 : 四海書房, 2021.3",265p ; 19cm
