全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23484273,978-4-87804-123-5,,看護技術の教育史 : 占領期の看護技術教育 / 滝内隆子 著,,看護の歴史ライブラリー ; 第2巻,"東京 : 看護の科学社, 2020.12",124p ; 21cm
23485261,978-4-87804-124-2,,近代日本の死と看取りの歴史 : 明治期から昭和初期にかけて / 大川美千代 著,,看護の歴史ライブラリー ; 第3巻,"東京 : 看護の科学社, 2020.12",77p ; 21cm
23554892,978-4-87804-125-9,,セオレティカル・ナーシング : 看護理論の開発と進歩 / アファフ・イブラヒム・メレイス 著 ; 中木高夫 監訳者代表,,,"東京 : 看護の科学社, 2021.6",549p ; 26cm
23531591,978-4-87804-126-6,,新型コロナウイルス対策すぐ役立つハンドブック = COVID-19 COUNTERMEASURES HANDBOOK : 家族・利用者を守るポイント / 日本在宅ケア教育研究センター 著,,,"東京 : 看護の科学社, 2021.5",63p ; 21cm
23562797,978-4-87804-127-3,,看病から看護へ : 戊辰戦争の医療と看護 / 鈴木紀子 著,,看護の歴史ライブラリー ; 第4巻,"東京 : 看護の科学社, 2021.7",104p ; 21cm
23605852,978-4-87806-512-5,,風の森を醸す = Creating Kaze no Mori : 日本酒の歴史と油長酒造の歩み / 山本長兵衛 著,,あをによし文庫,"奈良 : 京阪奈情報教育出版, 2021.9",179p ; 19cm
23619660,978-4-87806-513-2,,行基の喜光寺1300年 : いろは写経と法話による平成の復興 / 山田法胤 著,,あをによし文庫,"奈良 : 京阪奈情報教育出版, 2021.11","232 p, 図版 16 p ; 19 cm"
23578016,978-4-87806-605-4,,奈良町の南玄関 : 歴史と文化の扉をひらく / 元興寺文化財研究所 編,,,"奈良 : 京阪奈情報教育出版, 2021.7","239 p, 図版 8 p ; 21 cm"
23616349,978-4-87806-606-1,,"十輪院の歴史と信仰 : ならまちの地蔵霊場 / 十輪院, 元興寺文化財研究所 編",,,"奈良 : 京阪奈情報教育出版, 2021.10",183 p ; 21 cm
23553742,978-4-87806-757-0,,墨と生きる / 綿谷正之,,京阪奈新書,"奈良 : 京阪奈情報教育出版, 2021.3",235 p ; 18 cm
23608909,978-4-87806-758-7,,命に寄り添う法医学 : 「愛」と「生」と「死」と / 羽竹勝彦 著,,京阪奈新書,"奈良 : 京阪奈情報教育出版, 2021.10",209p ; 18cm
23493606,978-4-87806-815-7,,奈良刑務所物語 : 治安維持法で囚われた人々 / 治安維持法犠牲者国家賠償要求同盟奈良県本部 編,,,"[奈良] : 治安維持法犠牲者国家賠償要求同盟奈良県本部, 2020.12",193 p ; 26 cm
23515876,978-4-87806-817-1,,奈良万葉の旅百首 : 奈良通が選んだ / 奈良まほろばソムリエの会 著 ; 上野誠 監修,,,"奈良 : 京阪奈情報教育出版, 2021.2",287 p ; 18 cm
23617875,978-4-87806-819-5,,ESDの授業づくり : こんな実践が知りたかった!! / SDGs不東会×銀杏倶楽部 編著,,,"奈良 : 京阪奈情報教育出版, 2021.9",131 p ; 26 cm
23484730,978-4-87889-514-2,,埼玉防災マニュアル. 2020-2021 / 埼玉新聞社 編.,,,"さいたま : 埼玉新聞社, 2020.8.",26p ; 30cm.
23493911,978-4-87889-516-6,,埼玉いちごクーポンブック / 埼玉県物産観光協会 企画・著作.,,,"さいたま : 埼玉新聞社, 2020.11.",85p ; 22cm.
23512394,978-4-87889-518-0,,埼玉名湯めぐり. 2021 / 埼玉新聞社 編集,,,"さいたま : 埼玉新聞社, 2020.12",23 p ; 30 cm
23498552,978-4-87889-519-7,,埼玉から日本経済を語る / 土田浩 著,,,"さいたま : 埼玉新聞社, 2021.3",157p ; 19cm
23519707,978-4-87889-520-3,,地名は語る : 埼玉の歴史と伝承. 続 / 埼玉新聞特別編集委員室 取材・執筆,,,"さいたま : 埼玉新聞社, 2021.4",303p ; 18cm
23536272,978-4-87889-521-0,,埼玉花めぐり. 2021 / 埼玉新聞社 編集,,,"さいたま : 埼玉新聞社, 2021.3",23 p ; 30 cm
23529467,978-4-87889-522-7,,埼玉や草加松原四季の旅 / 上野忠男 著,,,"さいたま : 埼玉新聞社, 2021.4",275p ; 21cm
23589813,978-4-87889-524-1,,近代的経済社会の基礎を築いた巨星渋沢栄一 / 埼玉新聞社 編集,,,"さいたま : 埼玉新聞社, 2021.9",23 p ; 30 cm
23597052,978-4-87889-525-8,,埼玉防災マニュアル. 2021-2022 / 埼玉新聞社 編集,,,"さいたま : 埼玉新聞社, 2021.9",26 p ; 30 cm
23615146,978-4-87889-527-2,,埼玉名湯めぐり. 2022 / 埼玉新聞社 編集,,,"さいたま : 埼玉新聞社, 2021.11",23 p ; 30 cm
23529657,978-4-87891-282-5,,三学院 : 蕨 / 小要博 文 ; 吉田茂俊 写真,改訂版,さきたま文庫 ; 63,"さいたま : さきたま出版会, 2021.3",38 p ; 17 cm
23478103,978-4-87891-472-0,,雷になったいのばあちゃん / あらい太朗 絵と文.,,,"さいたま : さきたま出版会, 2020.11.",61p ; 22cm.
23483381,978-4-87891-474-4,,渋沢栄一の深谷 : 写真で訪ねるふるさとの原風景 / 河田重三 文 ; 清水勉 写真,,,"さいたま : さきたま出版会, 2021.1",127p ; 20cm
23524651,978-4-87891-475-1,,英傑を生んだ日本の城址を歩く : 珠玉の歴史ロマン紀行30選 / 西野博道 著,,,"さいたま : さきたま出版会, 2021.4",249p ; 20cm
23558297,978-4-87891-476-8,,秩父に息づく大地の記憶 : ジオパーク秩父公式ガイドブック / 秩父まるごとジオパーク推進協議会 編,,,"さいたま : さきたま出版会, 2021.6",167p ; 21cm
23595889,978-4-87891-477-5,,埼玉県の魚類 = Fishes of Saitama : 見て、読んで、食べる87種の水族館 / 金澤光 著,,,"さいたま : さきたま出版会, 2021.9",215p ; 26cm
23527812,978-4-87892-432-3,,クトゥルー深淵に魅せられし者 / 新熊昇 他著,,,"大阪 : 青心社, 2021.5",293p ; 15cm
23535148,978-4-87892-433-0,,幻夢の英雄 / ブライアン・ラムレイ 著 ; 森瀬繚 訳,,,"大阪 : 青心社, 2021.6",321p ; 15cm
23557237,978-4-87892-434-7,,龍宮之使メイキングBOOK : NECRONOMICON:EVOCATIVE MAGIC / 浅尾典彦 編・著,,,"大阪 : 青心社, 2021.6",120p ; 26cm
23600668,978-4-87892-435-4,,INTRON DEPOT. 11 / 士郎正宗 著,,,"大阪 : 青心社, 2021.9",88p ; 29cm
23600420,978-4-87895-139-8,,"クレパスのじかん : かく たのしむ ひろがる / 西尾正寛, 小林貴史, 山田芳明 著",,,"大阪 : サクラクレパス出版部, 2021.10",159p ; 26cm
23471174,978-4-87903-240-9,,幸福への道 : 親から子へ子から孫へ / 岩浅宏志 著,,,"松江 : 山陰中央新報社, 2020.11",225p ; 19cm
23477150,978-4-87903-242-3,,親子で学ぶ小泉八雲 : 国際文化観光都市松江市制定70周年記念 / 宍道正年 著.,,親子で学ぶシリーズ ; 第9弾,"松江 : 山陰中央新報社, 2020.12.",93p ; 21cm.
23559577,978-4-87903-243-0,,黄昏時の診察室 : 開業医を取り巻く終末期のあれこれ / 松本祐二,,,"松江 : 山陰中央新報社, 2021.4",142 p ; 19 cm
23568944,978-4-87903-244-7,,地産外商 : 起業から成功へ突き進む「逆転」の発想 / 石碕修二,,,"松江 : 山陰中央新報社, 2021.7",177 p ; 19 cm
23578281,978-4-87903-245-4,,舩川利夫の人と作品 : 組曲「出雲路」の作曲家 / 井上喜義,,,"松江 : 山陰中央新報社, 2021.6",248 p ; 20 cm +
23612639,978-4-87903-248-5,,そりとむくり : 彫刻家澄川喜一 / 澄川喜一 著,,,"松江 : 山陰中央新報社, 2021.11",161p ; 27cm
23584662,978-4-87923-000-3,,"だいたい更年期 : いつでも不調な私をラクにするヒント / 安達知子, 加藤礼子, 高尾美穂, 小野陽子, 吉川千明, 増田美加 解説",,,"東京 : 三省堂書店/創英社, 2021.9",223p ; 19cm
23475601,978-4-87923-053-9,,"報恩 : 外科医五十年 / 卜部美代志, 卜部元道 著",,,"東京 : 三省堂書店/創英社, 2020.12",273p ; 20cm
23479013,978-4-87923-062-1,,英語の正しい発音学習 : アルファベットの発音ルールから始める / 上村禎子 著,,,"東京 : 三省堂書店/創英社, 2021.1",70p ; 21cm
23470713,978-4-87923-063-8,,紫の式部の君の物語 / 鈴木幸子 著,,,"東京 : 三省堂書店/創英社, 2020.11",254p ; 21cm
23478795,978-4-87923-064-5,,前・世界100カ国訪問記 / 森村俊介 著,,,"東京 : 三省堂書店/創英社, 2020.12",272p ; 20cm
23470656,978-4-87923-065-2,,博士が愛した言技 : 日仏英の俚言、いろは歌留多に温ねる比較文化論 / 高橋曻 著 ; 高橋修 監修,,,"東京 : 三省堂書店/創英社, 2020.11",407p ; 21cm
23472957,978-4-87923-066-9,,朝鮮半島の先史考古学 : 旧石器時代から初期鉄器時代まで / 遠藤典夫 著,,「日本人」と日本文化の起源を探る ; 第1部,"東京 : 三省堂書店/創英社, 2020.11",329p ; 21cm
23485869,978-4-87923-067-6,,ひとすじの道 : 伊藤紫虹随想録 / 伊藤紫虹 著,,,"東京 : 三省堂書店/創英社, 2020.11",219p ; 20cm
23485642,978-4-87923-068-3,,宗教的小論選集 : 我が生涯の思索と研鑽と経験 / 有馬七郎 著,,,"東京 : 三省堂書店/創英社, 2020.12",290p ; 23cm
23479300,978-4-87923-069-0,,時は来れり : 太田高校応援団グラフィティ / 浅沼義則 著,,,"東京 : 三省堂書店/創英社, 2020.12",157p ; 19cm
23488899,978-4-87923-070-6,,92歳バカにしないで / 冨田美香,,,"東京 : 三省堂書店/創英社, 2021.1",103 p ; 15 cm
23478301,978-4-87923-071-3,,明治維新 参勤交代に始まる近代化 : 戦意の研究 勇気・知恵・倫理による近代化条件の確立 / 浅井壮一郎 著,,,"東京 : 三省堂書店/創英社, 2021.1",397p ; 19cm
23478952,978-4-87923-072-0,,世界の歩み : 地球から宇宙へ / 吉村久夫 著,,,"東京 : 三省堂書店/創英社, 2020.12",313p ; 19cm
23485660,978-4-87923-073-7,,警備員と利他の心 : 警備業としての行動原理 / すずきかずお 著,,,"東京 : 三省堂書店/創英社, 2020.12",148p ; 19cm
23484234,978-4-87923-074-4,,さざなみ集 / 夢路はる 文・絵,,,"東京 : 三省堂書店/創英社, 2020.12",133p ; 21cm
23492700,978-4-87923-075-1,,監査役・監査委員・監査等委員の職務をより深く理解するために読む本 / 中嶋德三 著,,,"東京 : 三省堂書店/創英社, 2021.2",270p ; 21cm
23500409,978-4-87923-076-8,,新「いい家」が欲しい。 / 松井修三 著,改訂版3,,"東京 : 三省堂書店/創英社, 2021.2",263p ; 20cm
23478190,978-4-87923-077-5,,英語の会話とは : 会話分析論から / 上田明子 著,,,"東京 : 三省堂書店/創英社, 2021.1",95p ; 21cm
23489913,978-4-87923-078-2,,広告倫理の行動原論 = Behavioral Principles of Ethics in Advertising : 進化する応用倫理と「ふるまい」 / 岡田米蔵 著,,,"東京 : 三省堂書店/創英社, 2021.1",160p ; 21cm
23523202,978-4-87923-079-9,,「途上国」日本の100年 : 開国から高度成長まで〈1860～1960年〉 / 保倉裕 著,,,"東京 : 三省堂書店/創英社, 2021.4",349p ; 21cm
23500117,978-4-87923-080-5,,富士山と山麓の野鳥季節ごとに : 水越文孝写真集 / 水越文孝 著,,,"東京 : 三省堂書店/創英社, 2021.2",153p ; 28cm
23498422,978-4-87923-082-9,,記憶と学習を支える分子カムキナーゼ2の発見 : 基礎研究の方法と魅力 / 山内卓 著,,,"東京 : 三省堂書店/創英社, 2021.3",106p ; 22cm
23513623,978-4-87923-083-6,,森の魚 : 井野史子の世界 / 井野史子 著,,,"東京 : 三省堂書店/創英社, 2021.3",1冊(ページ付なし) ; 18×20cm
23498116,978-4-87923-084-3,,人生の目的論考 / 杉浦省三 著,,,"東京 : 三省堂書店/創英社, 2021.3",162p ; 15cm
23510663,978-4-87923-085-0,,地球最期の日に、地球を蘇生させる新開発「リニア水流連続発電」 / 後閑始,,,"東京 : 三省堂書店, 2021.2",157 p ; 26 cm
23505574,978-4-87923-086-7,,反世界 : 画集 / 太田寧,,,"東京 : 三省堂書店/創英社, 2021.2",70 p ; 25 cm
23532098,978-4-87923-087-4,,和洪医学用語辞典 = JAPÁN-MAGYAR ORVOSI SZÓTÁR / Németh Zsolt 著,,,"東京 : 三省堂書店/創英社, 2021.4",1102p ; 22cm
23513687,978-4-87923-088-1,,世界が崩壊し日本が滅亡しない為に / 今村彩成 著,,,"東京 : 三省堂書店/創英社, 2021.3",190p ; 18cm
23519735,978-4-87923-089-8,,南方文筥 : MM国日記-ある日本語教師の記録- / 広田杜彦 著,,,"東京 : 三省堂書店/創英社, 2021.4",300p ; 19cm
23506497,978-4-87923-090-4,,心に吠る街角 : 詩集 / 高橋しげを 著,,,"東京 : 三省堂書店/創英社, 2021.3",48p ; 22cm
23522067,978-4-87923-091-1,,とまどった生徒にゆとりのあった先生方 : 遊び心から本当の勉強へ / 伊原康隆 著,,,"東京 : 三省堂書店/創英社, 2021.4",131p ; 19cm
23527077,978-4-87923-092-8,,社会科教育の系譜をたどる / 大友秀明,,,"東京 : 三省堂書店/創英社, 2021.4",183 p ; 20 cm
23533105,978-4-87923-093-5,,戦はごめんだ / 吉村久夫 著,,,"東京 : 三省堂書店/創英社, 2021.5",208p ; 15cm
23545414,978-4-87923-094-2,,小学校道徳科の授業実践 : がんばれ現場の先生! / 吉田裕子 著,,,"東京 : 三省堂書店/創英社, 2021.5",249p ; 26cm
23529456,978-4-87923-095-9,,鹿が撃つ / 更井ゆみ 著,,微笑と爆笑のエッセイ集 ; 2,"東京 : 三省堂書店/創英社, 2021.4",125p ; 20cm
23542208,978-4-87923-096-6,,樹木史譚 : 木をめぐる話の話 / 西園隆泰 著,,,"東京 : 三省堂書店/創英社, 2021.5",269p ; 21cm
23531500,978-4-87923-097-3,,地球システムの検証 = GEOSYSTEMS VERIFICATIONS / 野中道郎 著,,,"東京 : 三省堂書店/創英社, 2021.4",280p ; 26cm
23541306,978-4-87923-098-0,,現代マーケティング解体考 = Fantastic Thinking on Current Marketing Demolition : 真正・商品論序説-物の「心」様相顕現 / 香下堅次郎 著,,,"東京 : 三省堂書店/創英社, 2021.6",478p ; 19cm
23531082,978-4-87923-099-7,,トヨタ自動車の終焉 : 日本でいちばん「トヨタ」を売った男からの提言 / 下川弘 著,,,"東京 : 三省堂書店/創英社, 2021.4",228p ; 21cm
23547502,978-4-87923-101-7,,キリスト教的知の探究 : 聖徒たちに有益な知ここにあり / 有馬七郎 著,,,"東京 : 三省堂書店/創英社, 2021.6",250p ; 22cm
23565186,978-4-87923-103-1,,すこやかな老いの日々へ / 藤田郁子 著,,,"東京 : 三省堂書店/創英社, 2021.7",305p ; 19cm
23545182,978-4-87923-104-8,,21世紀の人と人間社会の羅針盤 / 白生圭 著,,,"東京 : 三省堂書店/創英社, 2021.6",331p ; 20cm
23569625,978-4-87923-105-5,,インドネシアは新しい世界の扉 = Indonesia adalah pintu dunia baru : インドネシアに赴任する前に読む本 / 菊池武洋 著,,,"東京 : 三省堂書店/創英社, 2021.7",297p ; 21cm
23593316,978-4-87923-106-2,,Die Reflexionstheorie im Deutschen Idealismus / 山口祐弘 著,,,"東京 : 三省堂書店/創英社, 2021.7",191p ; 21cm
23565220,978-4-87923-107-9,,宙(そら)に居る宙(そら)に往く / 山口範雄 著,,,"東京 : 三省堂書店/創英社, 2021.7",144p ; 20cm
23587370,978-4-87923-108-6,,シナ大陸草創の記 : 和人は古代のシナを最初に文明開化させた漢という羊飼いの国「中国」 / 小嶋秋彦 著,,,"東京 : 三省堂書店/創英社, 2021.8",78p ; 19cm
23587232,978-4-87923-109-3,,意識と注意の脳回路 / 野田照実 著,,,"東京 : 三省堂書店/創英社, 2021.8",67p ; 21cm
23589338,978-4-87923-110-9,,幻影 / 水島桜水 著,,,"東京 : 三省堂書店/創英社, 2021.10",387p ; 19cm
23574030,978-4-87923-111-6,,ダイオキシンと腸内細菌・「21世紀病」 : 共通の作用点からの考察 / 川尻要 著,,,"東京 : 三省堂書店/創英社, 2021.8",62p ; 21cm
23595554,978-4-87923-112-3,,楠木正成〈悪党〉vs足利尊氏〈幕府〉 / 島添芳実 著,,,"東京 : 三省堂書店/創英社, 2021.9",307p ; 15cm
23596983,978-4-87923-113-0,,引退からが人生の本番 : 集大成への道しるべ / 島田博一 著,,,"東京 : 三省堂書店/創英社, 2021.9",147p ; 19cm
23596985,978-4-87923-114-7,,どうでもいいチョットした話 / 加古厚志 著,,,"東京 : 三省堂書店/創英社, 2021.9",150p ; 19cm
23600409,978-4-87923-115-4,,意識変遷 : 確率制御の確率とフィルタリング / 土井棟治朗,,,"東京 : 三省堂書店/創英社, 2021.9",124 p ; 21 cm
23601611,978-4-87923-117-8,,コーヒー自家焙煎が分かる本 / 中野弘志 著,,,"東京 : 三省堂書店/創英社, 2021.10",253p ; 19cm
23619021,978-4-87923-118-5,,現在完了の楽しさ / 中村充 著,,,"東京 : 三省堂書店/創英社, 2021.11",94p ; 19cm
23625143,978-4-87923-121-5,,詞歌抄 : クロと読むChanson / 松峰綾音 著,,,"東京 : 三省堂書店/創英社, 2021.12","128,30p ; 15×21cm"
23486517,978-4-87925-140-4,,政代さん : 1945年徳山村〈今はダムの底〉の記憶 / 平方浩介 著,,,"東京 : 燦葉出版社, 2020.7",173p ; 20cm
23495524,978-4-87925-141-1,,小説末永敏事 / 長洋弘 著,,,"東京 : 燦葉出版社, 2020.8",315p ; 19cm
23597322,978-4-87925-142-8,,"福祉に生きる君へ : 私は何を伝えてきたか / 阿部志郎 監修 ; 市川一宏, 岸川学, 村田哲康, 岸川洋治 [執筆]",,,"東京 : 燦葉出版社, 2021.3",268p ; 19cm
